Time,Level,Velocity,FlowDifference,Volume
10-Sep-2024 13:30:00,17.71,0.072,0.096,101.772
10-Sep-2024 13:35:00,21.954,0.132,0.304,101.86
10-Sep-2024 13:40:00,18.672,0.082,0.126,101.898
10-Sep-2024 13:45:00,21.488,0.108,0.26,101.942
10-Sep-2024 13:50:00,19.258,0.098,0.152,102.02
10-Sep-2024 13:55:00,19.436,0.1,0.156,102.062
10-Sep-2024 14:00:00,23.07,0.138,0.324,102.138
10-Sep-2024 14:05:00,20.204,0.112,0.182,102.212
10-Sep-2024 14:10:00,24.706,0.14,0.356,102.298
10-Sep-2024 14:15:00,20.426,0.11,0.184,102.38
10-Sep-2024 14:20:00,22.552,0.14,0.328,102.47
10-Sep-2024 14:25:00,18.92,0.094,0.14,102.52
10-Sep-2024 14:30:00,24.018,0.142,0.37,102.616
10-Sep-2024 14:35:00,18.932,0.084,0.13,102.672
10-Sep-2024 14:40:00,21.968,0.12,0.274,102.746
10-Sep-2024 14:45:00,17.53,0.064,0.086,102.788
10-Sep-2024 14:50:00,21.11,0.104,0.224,102.844
10-Sep-2024 14:55:00,21.11,0.108,0.266,102.9
10-Sep-2024 15:00:00,16.776,0.062,0.078,102.962
10-Sep-2024 15:05:00,20.296,0.092,0.212,102.996
10-Sep-2024 15:10:00,24.16,0.15,0.436,103.08
10-Sep-2024 15:15:00,21.918,0.112,0.224,103.212
10-Sep-2024 15:20:00,19.978,0.13,0.45,103.322
10-Sep-2024 15:25:00,17.516,0.078,0.108,103.354
10-Sep-2024 15:30:00,19.412,0.116,0.18,103.41
10-Sep-2024 15:35:00,23.604,0.14,0.324,103.488
10-Sep-2024 15:40:00,20.318,0.094,0.158,103.55
10-Sep-2024 15:45:00,19.218,0.096,0.152,103.6
10-Sep-2024 15:50:00,21.604,0.14,0.298,103.674
10-Sep-2024 15:55:00,19.034,0.084,0.128,103.728
10-Sep-2024 16:00:00,20.786,0.108,0.232,103.786
10-Sep-2024 16:05:00,17.242,0.068,0.088,103.83
10-Sep-2024 16:10:00,23.084,0.13,0.336,103.894
10-Sep-2024 16:15:00,19.996,0.096,0.16,103.97
10-Sep-2024 16:20:00,22.162,0.144,0.344,104.026
10-Sep-2024 16:25:00,21.124,0.098,0.212,104.146
10-Sep-2024 16:30:00,15.7,0.048,0.058,104.166
10-Sep-2024 16:35:00,20.164,0.112,0.27,104.206
10-Sep-2024 16:40:00,16.738,0.068,0.086,104.272
10-Sep-2024 16:45:00,16.064,0.05,0.06,104.29
10-Sep-2024 16:50:00,20.942,0.122,0.274,104.366
10-Sep-2024 16:55:00,15.806,0.054,0.062,104.39
10-Sep-2024 17:00:00,21.942,0.128,0.322,104.464
10-Sep-2024 17:05:00,15.818,0.054,0.064,104.504
10-Sep-2024 17:10:00,18.97,0.092,0.192,104.538
10-Sep-2024 17:15:00,17.272,0.072,0.098,104.588
10-Sep-2024 17:20:00,24.058,0.154,0.394,104.654
10-Sep-2024 17:25:00,18.218,0.086,0.126,104.744
10-Sep-2024 17:30:00,20.982,0.068,0.112,104.78
10-Sep-2024 17:35:00,23.266,0.116,0.288,104.85
10-Sep-2024 17:40:00,17.584,0.076,0.104,104.896
10-Sep-2024 17:45:00,23.914,0.156,0.424,104.996
10-Sep-2024 17:50:00,19.608,0.096,0.204,105.056
10-Sep-2024 17:55:00,20.902,0.122,0.278,105.128
10-Sep-2024 18:00:00,18.75,0.074,0.136,105.214
10-Sep-2024 18:05:00,17.286,0.08,0.108,105.24
10-Sep-2024 18:10:00,24.354,0.162,0.446,105.346
10-Sep-2024 18:15:00,17.674,0.086,0.116,105.41
10-Sep-2024 18:20:00,17.724,0.082,0.114,105.442
10-Sep-2024 18:25:00,18.982,0.098,0.152,105.486
10-Sep-2024 18:30:00,22.138,0.126,0.296,105.572
10-Sep-2024 18:35:00,18.958,0.086,0.13,105.614
10-Sep-2024 18:40:00,17.498,0.1,0.31,105.694
10-Sep-2024 18:45:00,15.87,0.046,0.054,105.716
10-Sep-2024 18:50:00,20.28,0.1,0.218,105.768
10-Sep-2024 18:55:00,17.372,0.074,0.1,105.806
10-Sep-2024 19:00:00,21.748,0.122,0.3,105.894
10-Sep-2024 19:05:00,19.074,0.11,0.264,105.93
10-Sep-2024 19:10:00,28.132,0.19,0.57,106.114
10-Sep-2024 19:15:00,15.78,0.052,0.062,106.17
10-Sep-2024 19:20:00,22.214,0.12,0.322,106.226
10-Sep-2024 19:25:00,15.636,0.052,0.058,106.284
10-Sep-2024 19:30:00,19.204,0.098,0.22,106.316
10-Sep-2024 19:35:00,15.272,0.044,0.05,106.366
10-Sep-2024 19:40:00,14.232,0.042,0.042,106.378
10-Sep-2024 19:45:00,19.866,0.08,0.172,106.426
10-Sep-2024 19:50:00,14.726,0.046,0.05,106.442
10-Sep-2024 19:55:00,15.894,0.054,0.06,106.462
10-Sep-2024 20:00:00,19.868,0.096,0.226,106.5
10-Sep-2024 20:05:00,16.27,0.056,0.068,106.55
10-Sep-2024 20:10:00,15.272,0.054,0.056,106.566
10-Sep-2024 20:15:00,21.022,0.112,0.282,106.636
10-Sep-2024 20:20:00,15.624,0.048,0.054,106.668
10-Sep-2024 20:25:00,17.154,0.078,0.106,106.694
10-Sep-2024 20:30:00,21.318,0.12,0.254,106.76
10-Sep-2024 20:35:00,17.62,0.078,0.11,106.806
10-Sep-2024 20:40:00,17.268,0.082,0.106,106.836
10-Sep-2024 20:45:00,20.294,0.122,0.256,106.88
10-Sep-2024 20:50:00,16.374,0.058,0.08,106.942
10-Sep-2024 20:55:00,14.726,0.046,0.048,106.956
10-Sep-2024 21:00:00,15.728,0.06,0.066,106.976
10-Sep-2024 21:05:00,20.604,0.1,0.234,107.044
10-Sep-2024 21:10:00,15.622,0.052,0.06,107.066
10-Sep-2024 21:15:00,16.972,0.072,0.1,107.09
10-Sep-2024 21:20:00,19.516,0.15,0.454,107.138
10-Sep-2024 21:25:00,19.66,0.082,0.162,107.28
10-Sep-2024 21:30:00,15.922,0.054,0.064,107.3
10-Sep-2024 21:35:00,15.724,0.06,0.07,107.318
10-Sep-2024 21:40:00,19.62,0.098,0.192,107.37
10-Sep-2024 21:45:00,14.4,0.042,0.044,107.394
10-Sep-2024 21:50:00,19.92,0.094,0.214,107.442
10-Sep-2024 21:55:00,13.832,0.044,0.042,107.468
10-Sep-2024 22:00:00,16.24,0.086,0.2475,107.518
10-Sep-2024 22:05:00,15.82,0.052,0.058,107.544
10-Sep-2024 22:10:00,16.438,0.058,0.07,107.562
10-Sep-2024 22:15:00,20.956,0.112,0.268,107.618
10-Sep-2024 22:20:00,17.75,0.078,0.108,107.674
10-Sep-2024 22:25:00,17.036,0.068,0.088,107.702
10-Sep-2024 22:30:00,16.58,0.062,0.078,107.728
10-Sep-2024 22:35:00,20.826,0.094,0.218,107.758
10-Sep-2024 22:40:00,17.426,0.072,0.098,107.822
10-Sep-2024 22:45:00,15.778,0.048,0.058,107.84
10-Sep-2024 22:50:00,15.454,0.048,0.054,107.856
10-Sep-2024 22:55:00,15.158,0.048,0.052,107.874
10-Sep-2024 23:00:00,19.554,0.096,0.224,107.91
10-Sep-2024 23:05:00,15.776,0.06,0.066,107.96
10-Sep-2024 23:10:00,14.854,0.044,0.048,107.976
10-Sep-2024 23:15:00,14.896,0.044,0.048,107.992
10-Sep-2024 23:20:00,20.786,0.122,0.312,108.034
10-Sep-2024 23:25:00,15.674,0.058,0.07,108.106
10-Sep-2024 23:30:00,14.584,0.05,0.052,108.12
10-Sep-2024 23:35:00,14.478,0.046,0.048,108.136
10-Sep-2024 23:40:00,14.518,0.048,0.05,108.15
10-Sep-2024 23:45:00,18.398,0.096,0.204,108.182
10-Sep-2024 23:50:00,14.908,0.046,0.05,108.228
10-Sep-2024 23:55:00,13.894,0.042,0.04,108.242
11-Sep-2024 00:00:00,13.56,0.044,0.042,108.252
11-Sep-2024 00:05:00,19.736,0.112,0.288,108.292
11-Sep-2024 00:10:00,15.454,0.058,0.068,108.358
11-Sep-2024 00:15:00,13.806,0.042,0.04,108.372
11-Sep-2024 00:20:00,13.636,0.04,0.04,108.384
11-Sep-2024 00:25:00,19.334,0.094,0.202,108.42
11-Sep-2024 00:30:00,14.194,0.04,0.042,108.456
11-Sep-2024 00:35:00,13.7,0.042,0.038,108.466
11-Sep-2024 00:40:00,17.71,0.078,0.186,108.488
11-Sep-2024 00:45:00,16.298,0.062,0.086,108.548
11-Sep-2024 00:50:00,13.714,0.042,0.038,108.562
11-Sep-2024 00:55:00,13.638,0.044,0.04,108.574
11-Sep-2024 01:00:00,19.672,0.102,0.22,108.624
11-Sep-2024 01:05:00,14.69,0.042,0.044,108.654
11-Sep-2024 01:10:00,13.73,0.042,0.04,108.666
11-Sep-2024 01:15:00,18.088,0.088,0.182,108.692
11-Sep-2024 01:20:00,11.854,0.038,0.055,108.736
11-Sep-2024 01:25:00,13.834,0.046,0.044,108.746
11-Sep-2024 01:30:00,13.806,0.044,0.04,108.758
11-Sep-2024 01:35:00,13.65,0.048,0.046,108.772
11-Sep-2024 01:40:00,13.366,0.056,0.048,108.786
11-Sep-2024 01:45:00,18.852,0.09,0.184,108.842
11-Sep-2024 01:50:00,13.404,0.052,0.048,108.856
11-Sep-2024 01:55:00,13.29,0.06,0.052,108.874
11-Sep-2024 02:00:00,13.456,0.05,0.048,108.886
11-Sep-2024 02:05:00,16.962,0.082,0.132,108.91
11-Sep-2024 02:10:00,14.482,0.052,0.056,108.942
11-Sep-2024 02:15:00,13.766,0.05,0.048,108.956
11-Sep-2024 02:20:00,13.882,0.044,0.044,108.97
11-Sep-2024 02:25:00,13.92,0.042,0.038,108.982
11-Sep-2024 02:30:00,18.554,0.1,0.224,109.012
11-Sep-2024 02:35:00,15.598,0.062,0.072,109.068
11-Sep-2024 02:40:00,14.024,0.042,0.042,109.084
11-Sep-2024 02:45:00,13.702,0.042,0.04,109.096
11-Sep-2024 02:50:00,17.412,0.088,0.21,109.118
11-Sep-2024 02:55:00,18.814,0.084,0.15,109.2
11-Sep-2024 03:00:00,14.286,0.044,0.042,109.216
11-Sep-2024 03:05:00,14.376,0.048,0.05,109.23
11-Sep-2024 03:10:00,20.01,0.104,0.244,109.276
11-Sep-2024 03:15:00,15.998,0.054,0.064,109.32
11-Sep-2024 03:20:00,21.784,0.122,0.3,109.392
11-Sep-2024 03:25:00,16.336,0.052,0.064,109.428
11-Sep-2024 03:30:00,21.446,0.114,0.27,109.494
11-Sep-2024 03:35:00,15.69,0.052,0.058,109.53
11-Sep-2024 03:40:00,16.646,0.064,0.086,109.55
11-Sep-2024 03:45:00,22.292,0.134,0.312,109.626
11-Sep-2024 03:50:00,19.204,0.088,0.138,109.678
11-Sep-2024 03:55:00,32.064,0.3,1.02,109.894
11-Sep-2024 04:00:00,20.812,0.132,0.27,110.068
11-Sep-2024 04:05:00,22.434,0.188,0.414,110.168
11-Sep-2024 04:10:00,18.724,0.092,0.136,110.23
11-Sep-2024 04:15:00,21.424,0.134,0.288,110.3
11-Sep-2024 04:20:00,18.608,0.094,0.136,110.358
11-Sep-2024 04:25:00,18.554,0.092,0.136,110.4
11-Sep-2024 04:30:00,22.254,0.138,0.308,110.482
11-Sep-2024 04:35:00,30.922,0.224,0.748,110.616
11-Sep-2024 04:40:00,18.666,0.1,0.27,110.782
11-Sep-2024 04:45:00,23.72,0.176,0.43,110.868
11-Sep-2024 04:50:00,18.506,0.088,0.13,110.948
11-Sep-2024 04:55:00,21.956,0.128,0.276,111.014
11-Sep-2024 05:00:00,20.006,0.112,0.19,111.08
11-Sep-2024 05:05:00,25.706,0.19,0.52,111.226
11-Sep-2024 05:10:00,21.084,0.132,0.234,111.3
11-Sep-2024 05:15:00,23.098,0.154,0.342,111.402
11-Sep-2024 05:20:00,19.788,0.096,0.16,111.46
11-Sep-2024 05:25:00,21.386,0.112,0.24,111.52
11-Sep-2024 05:30:00,21.058,0.106,0.224,111.578
11-Sep-2024 05:35:00,27.872,0.13,0.368,111.676
11-Sep-2024 05:40:00,18.648,0.096,0.146,111.75
11-Sep-2024 05:45:00,23.654,0.164,0.406,111.824
11-Sep-2024 05:50:00,20.982,0.104,0.202,111.936
11-Sep-2024 05:55:00,21.23,0.122,0.266,111.998
11-Sep-2024 06:00:00,20.838,0.108,0.224,112.064
11-Sep-2024 06:05:00,20.89,0.106,0.224,112.132
11-Sep-2024 06:10:00,18.18,0.08,0.114,112.186
11-Sep-2024 06:15:00,24.874,0.15,0.382,112.294
11-Sep-2024 06:20:00,21.268,0.118,0.27,112.352
11-Sep-2024 06:25:00,21.982,0.12,0.284,112.436
11-Sep-2024 06:30:00,22.034,0.112,0.246,112.516
11-Sep-2024 06:35:00,25.33,0.15,0.404,112.628
11-Sep-2024 06:40:00,25.458,0.156,0.438,112.766
11-Sep-2024 06:45:00,20.79,0.118,0.202,112.844
11-Sep-2024 06:50:00,27.714,0.182,0.524,112.988
11-Sep-2024 06:55:00,23.902,0.132,0.324,113.092
11-Sep-2024 07:00:00,25.248,0.176,0.488,113.202
11-Sep-2024 07:05:00,21.76,0.128,0.262,113.31
11-Sep-2024 07:10:00,24.328,0.146,0.364,113.394
11-Sep-2024 07:15:00,24.888,0.132,0.302,113.516
11-Sep-2024 07:20:00,29.028,0.156,0.482,113.634
11-Sep-2024 07:25:00,19.556,0.102,0.16,113.722
11-Sep-2024 07:30:00,23.5,0.134,0.314,113.78
11-Sep-2024 07:35:00,32.268,0.204,0.682,113.944
11-Sep-2024 07:40:00,29.56,0.15,0.45,114.126
11-Sep-2024 07:45:00,28.238,0.166,0.474,114.268
11-Sep-2024 07:50:00,31.504,0.188,0.622,114.43
11-Sep-2024 07:55:00,23.372,0.134,0.27,114.556
11-Sep-2024 08:00:00,26.012,0.204,0.8825,114.748
11-Sep-2024 08:05:00,26.948,0.15,0.396,114.878
11-Sep-2024 08:10:00,25.51,0.178,0.482,115.012
11-Sep-2024 08:15:00,24.536,0.146,0.356,115.13
11-Sep-2024 08:20:00,26.38,0.16,0.43,115.248
11-Sep-2024 08:25:00,33.244,0.188,0.672,115.42
11-Sep-2024 08:30:00,32.75,0.172,0.59,115.59
11-Sep-2024 08:35:00,26.822,0.166,0.432,115.756
11-Sep-2024 08:40:00,29.948,0.17,0.518,115.9
11-Sep-2024 08:45:00,25.122,0.158,0.402,116.048
11-Sep-2024 08:50:00,23.174,0.138,0.314,116.148
11-Sep-2024 08:55:00,25.148,0.142,0.354,116.242
11-Sep-2024 09:00:00,26.834,0.162,0.452,116.382
11-Sep-2024 09:05:00,23.692,0.134,0.298,116.468
11-Sep-2024 09:10:00,25.03,0.146,0.362,116.58
11-Sep-2024 09:15:00,25.446,0.178,0.484,116.684
11-Sep-2024 09:20:00,26.834,0.19,0.576,116.898
11-Sep-2024 09:25:00,23.084,0.138,0.298,116.986
11-Sep-2024 09:30:00,25.2,0.15,0.37,117.088
11-Sep-2024 09:35:00,25.626,0.164,0.446,117.234
11-Sep-2024 09:40:00,25.64,0.152,0.442,117.338
11-Sep-2024 09:45:00,23.744,0.13,0.298,117.442
11-Sep-2024 09:50:00,25.848,0.158,0.43,117.558
11-Sep-2024 09:55:00,23.588,0.128,0.306,117.664
11-Sep-2024 10:00:00,25.056,0.178,0.498,117.766
11-Sep-2024 10:05:00,22.876,0.126,0.286,117.888
11-Sep-2024 10:10:00,22.916,0.14,0.344,117.98
11-Sep-2024 10:15:00,22.214,0.106,0.232,118.096
11-Sep-2024 10:20:00,24.99,0.14,0.388,118.19
11-Sep-2024 10:25:00,23.578,0.136,0.34,118.27
11-Sep-2024 10:30:00,20.15,0.102,0.168,118.362
11-Sep-2024 10:35:00,22.06,0.122,0.256,118.44
11-Sep-2024 10:40:00,25.276,0.16,0.438,118.566
11-Sep-2024 10:45:00,23.706,0.148,0.346,118.648
11-Sep-2024 10:50:00,21.722,0.124,0.26,118.726
11-Sep-2024 10:55:00,22.618,0.124,0.244,118.814
11-Sep-2024 11:00:00,24.692,0.138,0.352,118.928
11-Sep-2024 11:05:00,25.2,0.148,0.374,119.012
11-Sep-2024 11:10:00,24.486,0.148,0.358,119.112
11-Sep-2024 11:15:00,22.642,0.13,0.256,119.212
11-Sep-2024 11:20:00,22.444,0.11,0.39,119.31
11-Sep-2024 11:25:00,27.82,0.176,0.506,119.412
11-Sep-2024 11:30:00,20.436,0.122,0.206,119.528
11-Sep-2024 11:35:00,24.82,0.146,0.376,119.638
11-Sep-2024 11:40:00,23.422,0.13,0.306,119.71
11-Sep-2024 11:45:00,19.75,0.104,0.168,119.79
11-Sep-2024 11:50:00,21.968,0.114,0.246,119.858
11-Sep-2024 11:55:00,18.414,0.086,0.126,119.904
11-Sep-2024 12:00:00,21.696,0.11,0.258,119.964
11-Sep-2024 12:05:00,18.206,0.08,0.114,120.016
11-Sep-2024 12:10:00,20.826,0.094,0.206,120.082
11-Sep-2024 12:15:00,19.802,0.08,0.192,120.112
11-Sep-2024 12:20:00,21.19,0.134,0.334,120.19
11-Sep-2024 12:25:00,24.056,0.12,0.306,120.326
11-Sep-2024 12:30:00,20.334,0.108,0.236,120.404
11-Sep-2024 12:35:00,16.324,0.05,0.06,120.424
11-Sep-2024 12:40:00,21.334,0.116,0.266,120.476
11-Sep-2024 12:45:00,16.388,0.044,0.058,120.524
11-Sep-2024 12:50:00,22.852,0.14,0.312,120.6
11-Sep-2024 12:55:00,22.578,0.134,0.326,120.692
11-Sep-2024 13:00:00,21.02,0.108,0.25,120.762
11-Sep-2024 13:05:00,21.786,0.118,0.274,120.854
11-Sep-2024 13:10:00,22.318,0.128,0.324,120.96
11-Sep-2024 13:15:00,22.076,0.126,0.304,121.028
11-Sep-2024 13:20:00,17.232,0.068,0.088,121.082
11-Sep-2024 13:25:00,21.046,0.118,0.258,121.146
11-Sep-2024 13:30:00,22.098,0.114,0.29,121.206
11-Sep-2024 13:35:00,17.246,0.066,0.088,121.272
11-Sep-2024 13:40:00,23.018,0.138,0.33,121.36
11-Sep-2024 13:45:00,22.008,0.124,0.302,121.422
11-Sep-2024 13:50:00,16.298,0.054,0.07,121.486
11-Sep-2024 13:55:00,22.952,0.126,0.34,121.536
11-Sep-2024 14:00:00,17.414,0.076,0.104,121.618
11-Sep-2024 14:05:00,23.436,0.142,0.388,121.674
11-Sep-2024 14:10:00,21.02,0.122,0.3,121.776
11-Sep-2024 14:15:00,21.578,0.104,0.214,121.884
11-Sep-2024 14:20:00,22.148,0.134,0.312,121.952
11-Sep-2024 14:25:00,20.878,0.114,0.242,122.024
11-Sep-2024 14:30:00,18.892,0.094,0.142,122.094
11-Sep-2024 14:35:00,18.916,0.088,0.136,122.13
11-Sep-2024 14:40:00,24.234,0.154,0.635,122.272
11-Sep-2024 14:45:00,18.932,0.084,0.13,122.328
11-Sep-2024 14:50:00,20.874,0.114,0.238,122.38
11-Sep-2024 14:55:00,18.79,0.086,0.128,122.436
11-Sep-2024 15:00:00,25.016,0.17,0.472,122.526
11-Sep-2024 15:05:00,17.566,0.07,0.094,122.612
11-Sep-2024 15:10:00,21.668,0.122,0.278,122.682
11-Sep-2024 15:15:00,17.518,0.07,0.09,122.722
11-Sep-2024 15:20:00,22.954,0.136,0.328,122.788
11-Sep-2024 15:25:00,24.55,0.11,0.238,122.872
11-Sep-2024 15:30:00,24.954,0.16,0.414,122.988
11-Sep-2024 15:35:00,25.782,0.21,0.572,123.126
11-Sep-2024 15:40:00,25.38,0.154,0.424,123.256
11-Sep-2024 15:45:00,24.422,0.148,0.358,123.382
11-Sep-2024 15:50:00,21.216,0.132,0.234,123.474
11-Sep-2024 15:55:00,27.47,0.206,0.594,123.588
11-Sep-2024 16:00:00,21.55,0.118,0.222,123.722
11-Sep-2024 16:05:00,24.642,0.146,0.348,123.814
11-Sep-2024 16:10:00,29.194,0.15,0.434,123.92
11-Sep-2024 16:15:00,26.186,0.16,0.434,124.08
11-Sep-2024 16:20:00,22.396,0.168,0.384,124.162
11-Sep-2024 16:25:00,25.446,0.226,0.652,124.318
11-Sep-2024 16:30:00,25.38,0.158,0.41,124.518
11-Sep-2024 16:35:00,27.068,0.176,0.484,124.652
11-Sep-2024 16:40:00,29.676,0.174,0.526,124.784
11-Sep-2024 16:45:00,26.82,0.172,0.464,124.944
11-Sep-2024 16:50:00,24.498,0.156,0.376,125.046
11-Sep-2024 16:55:00,23.744,0.148,0.328,125.152
11-Sep-2024 17:00:00,32.984,0.194,0.696,125.338
11-Sep-2024 17:05:00,27.352,0.152,0.406,125.484
11-Sep-2024 17:10:00,22.278,0.166,0.372,125.576
11-Sep-2024 17:15:00,22.176,0.132,0.258,125.696
11-Sep-2024 17:20:00,21.682,0.144,0.296,125.78
11-Sep-2024 17:25:00,26.002,0.162,0.456,125.896
11-Sep-2024 17:30:00,25.47,0.192,0.518,126.012
11-Sep-2024 17:35:00,22.42,0.132,0.286,126.146
11-Sep-2024 17:40:00,22.746,0.144,0.33,126.238
11-Sep-2024 17:45:00,23.432,0.14,0.336,126.338
11-Sep-2024 17:50:00,22.942,0.14,0.338,126.438
11-Sep-2024 17:55:00,25.03,0.182,0.498,126.548
11-Sep-2024 18:00:00,24.688,0.124,0.52,126.736
11-Sep-2024 18:05:00,22.396,0.14,0.292,126.806
11-Sep-2024 18:10:00,24.016,0.146,0.352,126.908
11-Sep-2024 18:15:00,24.626,0.18,0.474,127.03
11-Sep-2024 18:20:00,24.058,0.148,0.364,127.144
11-Sep-2024 18:25:00,19.866,0.116,0.188,127.24
11-Sep-2024 18:30:00,24.692,0.174,0.454,127.338
11-Sep-2024 18:35:00,23.02,0.15,0.33,127.474
11-Sep-2024 18:40:00,21.758,0.13,0.27,127.56
11-Sep-2024 18:45:00,26.47,0.156,0.44,127.674
11-Sep-2024 18:50:00,22.722,0.144,0.328,127.78
11-Sep-2024 18:55:00,27.262,0.182,0.54,127.898
11-Sep-2024 19:00:00,24.888,0.142,0.364,128.028
11-Sep-2024 19:05:00,23.926,0.15,0.352,128.132
11-Sep-2024 19:10:00,19.696,0.12,0.19,128.222
11-Sep-2024 19:15:00,23.914,0.142,0.348,128.328
11-Sep-2024 19:20:00,24.548,0.168,0.452,128.422
11-Sep-2024 19:25:00,24.394,0.17,0.442,128.538
11-Sep-2024 19:30:00,21.772,0.124,0.268,128.648
11-Sep-2024 19:35:00,22.136,0.124,0.272,128.73
11-Sep-2024 19:40:00,22.226,0.158,0.366,128.822
11-Sep-2024 19:45:00,22.618,0.132,0.298,128.958
11-Sep-2024 19:50:00,22.55,0.134,0.298,129.04
11-Sep-2024 19:55:00,23.278,0.148,0.352,129.138
11-Sep-2024 20:00:00,25.318,0.154,0.428,129.274
11-Sep-2024 20:05:00,23.76,0.134,0.33,129.368
11-Sep-2024 20:10:00,22.11,0.124,0.27,129.454
11-Sep-2024 20:15:00,31.452,0.2,0.674,129.59
11-Sep-2024 20:20:00,26.872,0.188,0.548,129.794
11-Sep-2024 20:25:00,22.812,0.136,0.308,129.912
11-Sep-2024 20:30:00,23.434,0.152,0.366,130.016
11-Sep-2024 20:35:00,22.084,0.138,0.318,130.09
11-Sep-2024 20:40:00,21.214,0.124,0.232,130.19
11-Sep-2024 20:45:00,24.018,0.154,0.376,130.29
11-Sep-2024 20:50:00,24.694,0.154,0.404,130.382
11-Sep-2024 20:55:00,20.02,0.114,0.186,130.48
11-Sep-2024 21:00:00,24.51,0.146,0.366,130.588
11-Sep-2024 21:05:00,25.706,0.174,0.496,130.732
11-Sep-2024 21:10:00,24.472,0.142,0.358,130.836
11-Sep-2024 21:15:00,23.89,0.138,0.332,130.938
11-Sep-2024 21:20:00,21.844,0.144,0.535,131.06
11-Sep-2024 21:25:00,24.926,0.146,0.376,131.174
11-Sep-2024 21:30:00,25.472,0.172,0.484,131.288
11-Sep-2024 21:35:00,25.29,0.14,0.372,131.408
11-Sep-2024 21:40:00,19.862,0.1,0.16,131.494
11-Sep-2024 21:45:00,22.76,0.126,0.272,131.576
11-Sep-2024 21:50:00,23.2,0.14,0.33,131.664
11-Sep-2024 21:55:00,23.328,0.13,0.308,131.748
11-Sep-2024 22:00:00,22.876,0.128,0.298,131.832
11-Sep-2024 22:05:00,24.538,0.166,0.444,131.932
11-Sep-2024 22:10:00,20.178,0.104,0.172,132.04
11-Sep-2024 22:15:00,24.824,0.134,0.338,132.138
11-Sep-2024 22:20:00,25.404,0.15,0.378,132.224
11-Sep-2024 22:25:00,31.048,0.174,0.542,132.374
11-Sep-2024 22:30:00,33.038,0.184,0.628,132.554
11-Sep-2024 22:35:00,32.232,0.28,0.938,132.82
11-Sep-2024 22:40:00,30.234,0.296,0.856,133.068
11-Sep-2024 22:45:00,32.492,0.252,0.836,133.318
11-Sep-2024 22:50:00,30.52,0.302,0.902,133.582
11-Sep-2024 22:55:00,29.766,0.396,1.114,133.892
11-Sep-2024 23:00:00,28.222,0.448,1.18,134.218
11-Sep-2024 23:05:00,34.97,0.446,1.674,134.67
11-Sep-2024 23:10:00,32.22,0.43,1.406,135.128
11-Sep-2024 23:15:00,31.946,0.466,1.496,135.582
11-Sep-2024 23:20:00,36.384,0.458,1.85,136.072
11-Sep-2024 23:25:00,35.41,0.402,1.56,136.566
11-Sep-2024 23:30:00,34.4,0.428,1.576,137.064
11-Sep-2024 23:35:00,35.71,0.428,1.652,137.536
11-Sep-2024 23:40:00,32.296,0.452,1.514,138.004
11-Sep-2024 23:45:00,34.152,0.402,1.45,138.462
11-Sep-2024 23:50:00,34.606,0.426,1.574,138.93
11-Sep-2024 23:55:00,35.488,0.414,1.632,139.382
12-Sep-2024 00:00:00,34.736,0.364,1.344,139.83
12-Sep-2024 00:05:00,33.63,0.434,1.524,140.272
12-Sep-2024 00:10:00,34.852,0.452,1.672,140.766
12-Sep-2024 00:15:00,33.542,0.402,1.422,141.208
12-Sep-2024 00:20:00,34.606,0.42,1.562,141.678
12-Sep-2024 00:25:00,34.114,0.442,1.594,142.162
12-Sep-2024 00:30:00,34.582,0.444,1.662,142.65
12-Sep-2024 00:35:00,35.84,0.444,1.738,143.136
12-Sep-2024 00:40:00,26.282,0.236,1.0025,143.506
12-Sep-2024 00:45:00,33.244,0.362,1.248,143.82
12-Sep-2024 00:50:00,33.632,0.408,1.434,144.242
12-Sep-2024 00:55:00,33.27,0.39,1.342,144.646
12-Sep-2024 01:00:00,34.074,0.424,1.52,145.084
12-Sep-2024 01:05:00,33.778,0.428,1.514,145.516
12-Sep-2024 01:10:00,34.048,0.378,1.354,145.94
12-Sep-2024 01:15:00,33.58,0.404,1.416,146.366
12-Sep-2024 01:20:00,33.904,0.366,1.308,146.782
12-Sep-2024 01:25:00,34.45,0.41,1.5,147.208
12-Sep-2024 01:30:00,34.814,0.426,1.576,147.648
12-Sep-2024 01:35:00,34.168,0.39,1.41,148.068
12-Sep-2024 01:40:00,33.984,0.328,1.174,148.476
12-Sep-2024 01:45:00,34.064,0.366,1.306,148.858
12-Sep-2024 01:50:00,34.206,0.352,1.272,149.24
12-Sep-2024 01:55:00,33.594,0.322,1.118,149.586
12-Sep-2024 02:00:00,33.528,0.324,1.136,149.926
12-Sep-2024 02:05:00,33.596,0.306,1.074,150.266
12-Sep-2024 02:10:00,33.516,0.324,1.12,150.594
12-Sep-2024 02:15:00,33.27,0.334,1.16,150.952
12-Sep-2024 02:20:00,33.476,0.306,1.06,151.286
12-Sep-2024 02:25:00,33.478,0.34,1.178,151.618
12-Sep-2024 02:30:00,33.06,0.316,1.088,151.968
12-Sep-2024 02:35:00,33.022,0.266,0.896,152.242
12-Sep-2024 02:40:00,33.49,0.296,1.036,152.544
12-Sep-2024 02:45:00,33.802,0.36,1.28,152.884
12-Sep-2024 02:50:00,33.49,0.258,0.896,153.208
12-Sep-2024 02:55:00,33.71,0.312,1.106,153.518
